evaluation_track	scenario	parameter	direction	node_id	time	mean	ci_low	ci_high	mean_raw	ci_low_raw	ci_high_raw	mean_standardised	ci_low_standardised	ci_high_standardised	centre_statistic	path_id	scale
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	3	-1.5412776957463166	-1.6420908280467046	-1.4490433732618753	-0.13802083333333334	-0.14704861111111112	-0.12976128472222226	-1.5412776957463166	-1.6420908280467046	-1.4490433732618753	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	4	-1.5742358351522128	-1.7293329617681943	-1.420883551210661	-0.14097222222222225	-0.15486111111111114	-0.1272395833333334	-1.5742358351522128	-1.7293329617681943	-1.420883551210661	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	5	-1.4424032775286284	-1.5413746314504515	-1.3599594611618204	-0.12916666666666665	-0.13802951388888887	-0.12178385416666665	-1.4424032775286284	-1.5413746314504515	-1.3599594611618204	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	6	-1.6731102533699003	-1.7846347809772052	-1.565463153927996	-0.14982638888888886	-0.15981336805555554	-0.14018663194444442	-1.6731102533699003	-1.7846347809772052	-1.565463153927996	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	7	-1.5664809788214136	-1.698313536444998	-1.4288322789497299	-0.14027777777777778	-0.15208333333333338	-0.1279513888888889	-1.5664809788214136	-1.698313536444998	-1.4288322789497299	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	8	-1.5044421281750209	-1.6420908280467041	-1.3618981752445207	-0.13472222222222222	-0.1470486111111111	-0.12195746527777777	-1.5044421281750209	-1.6420908280467041	-1.3618981752445207	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	9	-1.4695452746864255	-1.6246424013024068	-1.3095528950116266	-0.13159722222222223	-0.14548611111111112	-0.11726996527777776	-1.4695452746864255	-1.6246424013024068	-1.3095528950116266	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	10	-1.5083195563404204	-1.6537231125429033	-1.3745482846341366	-0.1350694444444445	-0.1480902777777778	-0.1230902777777778	-1.5083195563404204	-1.6537231125429033	-1.3745482846341366	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	11	-1.485054987348023	-1.6876990768422164	-1.2930253574566113	-0.1329861111111111	-0.15113281249999996	-0.11578993055555553	-1.485054987348023	-1.6876990768422164	-1.2930253574566113	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	12	-1.537400267580917	-1.680962045404835	-1.3889432366981824	-0.13767361111111112	-0.15052951388888888	-0.12437934027777779	-1.537400267580917	-1.680962045404835	-1.3889432366981824	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	13	-1.4482194197767273	-1.6151427022971778	-1.2891479292912116	-0.12968749999999998	-0.14463541666666666	-0.11544270833333332	-1.4482194197767273	-1.6151427022971778	-1.2891479292912116	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	14	-1.3764869987168356	-1.5016794606071735	-1.2688398992749312	-0.1232638888888889	-0.13447482638888889	-0.11362413194444443	-1.3764869987168356	-1.5016794606071735	-1.2688398992749312	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	15	-1.3648547142206375	-1.5005647000096212	-1.2097575876046556	-0.12222222222222223	-0.134375	-0.10833333333333331	-1.3648547142206375	-1.5005647000096212	-1.2097575876046556	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	16	-1.4520968479421272	-1.621782798030425	-1.2921044682673286	-0.13003472222222223	-0.14523003472222226	-0.11570746527777778	-1.4520968479421272	-1.621782798030425	-1.2921044682673286	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	17	-1.485054987348023	-1.6362746857986052	-1.3328174640040242	-0.13298611111111108	-0.14652777777777778	-0.11935329861111112	-1.485054987348023	-1.6362746857986052	-1.3328174640040242	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	18	-1.4268935648670302	-1.5812636737019996	-1.267822074381514	-0.1277777777777778	-0.1416015625	-0.11353298611111115	-1.4268935648670302	-1.5812636737019996	-1.267822074381514	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	19	-1.2950610072434459	-1.4298501038431475	-1.164149338809144	-0.11597222222222224	-0.12804253472222224	-0.10424913194444445	-1.2950610072434459	-1.4298501038431475	-1.164149338809144	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	20	-1.3241417184839421	-1.5015825249030388	-1.1806768763641593	-0.11857638888888884	-0.13446614583333333	-0.10572916666666665	-1.3241417184839421	-1.5015825249030388	-1.1806768763641593	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	21	-1.328019146649342	-1.5035212389857386	-1.1535348792063624	-0.11892361111111112	-0.13463975694444444	-0.10329861111111108	-1.328019146649342	-1.5035212389857386	-1.1535348792063624	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	22	-1.4016902817919332	-1.5626035506560143	-1.2377235382476	-0.1255208333333333	-0.13993055555555556	-0.11083767361111109	-1.4016902817919332	-1.5626035506560143	-1.2377235382476	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	23	-1.293122293160746	-1.4404645634459283	-1.1632284496198617	-0.11579861111111112	-0.12899305555555557	-0.10416666666666667	-1.293122293160746	-1.4404645634459283	-1.1632284496198617	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	24	-1.2349608706797528	-1.3756630452316887	-1.099250884890769	-0.11059027777777782	-0.12319010416666665	-0.0984375	-1.2349608706797528	-1.3756630452316887	-1.099250884890769	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	25	-1.1729220200333603	-1.318325576235843	-1.0187457826066613	-0.10503472222222225	-0.11805555555555555	-0.0912282986111111	-1.1729220200333603	-1.318325576235843	-1.0187457826066613	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	26	-1.34546757339364	-1.5015825249030388	-1.1436474373845942	-0.12048611111111111	-0.1344661458333333	-0.10241319444444448	-1.34546757339364	-1.5015825249030388	-1.1436474373845942	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	27	-1.2446544410932516	-1.4299470395472822	-1.0613005567219214	-0.11145833333333328	-0.12805121527777777	-0.09503906250000002	-1.2446544410932516	-1.4299470395472822	-1.0613005567219214	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	28	-1.3435288593109398	-1.4918889544895395	-1.1893526218842412	-0.12031249999999999	-0.13359809027777775	-0.10650607638888888	-1.3435288593109398	-1.4918889544895395	-1.1893526218842412	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	29	-1.3222030044012427	-1.4462807056940281	-1.1854751937188417	-0.11840277777777779	-0.12951388888888896	-0.10615885416666669	-1.3222030044012427	-1.4462807056940281	-1.1854751937188417	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	micro_accepted_fraction	30	-1.3706708564687367	-1.53269888593037	-1.1990461922977398	-0.12274305555555554	-0.1372526041666667	-0.10737413194444444	-1.3706708564687367	-1.53269888593037	-1.1990461922977398	mean	cb_minus_accept_absovar_assort	micro
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	1	0.2429859028966658	0.20320200265477217	0.2810252105883223	0.0011907702214676399	0.0009958063032438215	0.0013771846360673729	0.2429859028966658	0.20320200265477217	0.2810252105883223	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	2	0.4277686352971782	0.37283378920013494	0.48460124294388585	0.0020963115411940236	0.0018270993026507625	0.002374823899266226	0.4277686352971782	0.37283378920013494	0.48460124294388585	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	3	0.611975162936638	0.5456442651604011	0.6764518182198176	0.002999029127268579	0.002673969702447763	0.0033150017008861327	0.611975162936638	0.5456442651604011	0.6764518182198176	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	4	0.7927630713505622	0.7136630070932705	0.864298651542577	0.00388499351933568	0.0034973578585384526	0.004235558871698063	0.7927630713505622	0.7136630070932705	0.864298651542577	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	5	0.9610065598203157	0.8617831004458824	1.0529332783605745	0.004709483062298239	0.004223231229226565	0.005159976682257454	0.9610065598203157	0.8617831004458824	1.0529332783605745	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	6	1.0919402035128285	0.9889468458516795	1.200461050774514	0.005351132977123145	0.004846406481265408	0.005882947340784429	1.0919402035128285	0.9889468458516795	1.200461050774514	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	7	1.2762624031056575	1.1721928743402543	1.3885310064204897	0.0062544174220808225	0.005744417070872333	0.0068045979388901365	1.2762624031056575	1.1721928743402543	1.3885310064204897	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	8	1.4049215898848944	1.285323080028307	1.5208514552635708	0.006884921194145785	0.006298819933243861	0.007453043993970872	1.4049215898848944	1.285323080028307	1.5208514552635708	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	9	1.5457668545375878	1.4169736015805452	1.686083686712762	0.007575143733740929	0.006943982960548192	0.008262776651260127	1.5457668545375878	1.4169736015805452	1.686083686712762	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	10	1.6828307889176182	1.5510278291567439	1.828341143377635	0.008246835587265222	0.007600925525349856	0.008959919741286598	1.6828307889176182	1.5510278291567439	1.828341143377635	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	11	1.7650107572028697	1.6357045224238584	1.901860626264777	0.008649564543425484	0.008015889865226434	0.00932020735417309	1.7650107572028697	1.6357045224238584	1.901860626264777	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	12	1.8902635237873324	1.7440653844247884	2.042092480091901	0.009263374903727094	0.008546920209394777	0.010007423829071039	1.8902635237873324	1.7440653844247884	2.042092480091901	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	13	1.9618187273971222	1.8210336018859972	2.1214167217610336	0.009614036422086154	0.008924108598760845	0.010396158087701163	1.9618187273971222	1.8210336018859972	2.1214167217610336	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	14	2.02950101906082	1.8768132108899476	2.192221686822661	0.009945718451673245	0.009197460659827773	0.010743143007082664	2.02950101906082	1.8768132108899476	2.192221686822661	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	15	2.1036891792238115	1.9318256317616083	2.2882704664623033	0.010309282966546077	0.00946705305923819	0.01121383708949547	2.1036891792238115	1.9318256317616083	2.2882704664623033	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	16	2.186567475125313	2.018428269997336	2.372038245793698	0.010715434128358375	0.009891455633553353	0.011624347230031147	2.186567475125313	2.018428269997336	2.372038245793698	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	17	2.226899099472166	2.068704528598952	2.3983041133423417	0.010913082208691973	0.010137838122726275	0.011753065038533963	2.226899099472166	2.068704528598952	2.3983041133423417	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	18	2.251604302183454	2.072463829159243	2.4278094003490254	0.011034151864804631	0.010156260850577463	0.01189765785945311	2.251604302183454	2.072463829159243	2.4278094003490254	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	19	2.3041253106556736	2.1191306380293744	2.490040907575756	0.011291534915198157	0.010384954966865794	0.01220262792051115	2.3041253106556736	2.1191306380293744	2.490040907575756	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	20	2.384595604148898	2.1876278972032948	2.5791341421922076	0.011685885484766968	0.010720630804451903	0.012639235844883691	2.384595604148898	2.1876278972032948	2.5791341421922076	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	21	2.4153548177399453	2.2118205080118285	2.6140956645758693	0.01183662326479184	0.010839188466385938	0.012810567347062827	2.4153548177399453	2.2118205080118285	2.6140956645758693	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	22	2.4270472668446295	2.2119243641448456	2.6317594517762837	0.01189392296837096	0.010839697420975642	0.01289713003051833	2.4270472668446295	2.2119243641448456	2.6317594517762837	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	23	2.4225950592796646	2.20930433628795	2.621001252164387	0.011872104598971943	0.010826857782485448	0.012844408685033946	2.4225950592796646	2.20930433628795	2.621001252164387	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	24	2.4320584248422135	2.200922488067745	2.646564654301007	0.011918480515321047	0.010785781921118604	0.012969684010313344	2.4320584248422135	2.200922488067745	2.646564654301007	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	25	2.4651834111203446	2.2275866895962775	2.682472299996702	0.012080811937746384	0.01091645179447702	0.013145652059108453	2.4651834111203446	2.2275866895962775	2.682472299996702	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	26	2.4686737648483956	2.210658695372705	2.7023775676319106	0.01209791667193963	0.010833494918418335	0.013243199281674816	2.4686737648483956	2.210658695372705	2.7023775676319106	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	27	2.4840207913706434	2.221929841146298	2.7267061560160926	0.012173125899935619	0.010888729994153254	0.013362423311681809	2.4840207913706434	2.221929841146298	2.7267061560160926	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	28	2.489566650952873	2.2283016710770855	2.749961173473679	0.012200303791180476	0.010919955613612607	0.013476386228699181	2.489566650952873	2.2283016710770855	2.749961173473679	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	29	2.497739130548666	2.2432705012780194	2.7708390339111184	0.012240353626262308	0.010993311462824387	0.013578699713557735	2.497739130548666	2.2432705012780194	2.7708390339111184	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	meso_neighborhood_abs_opinion_variance	30	2.515789597414139	2.270155405426952	2.787080615027484	0.012328811261749643	0.011125062905545635	0.013658292771888958	2.515789597414139	2.270155405426952	2.787080615027484	mean	cb_minus_accept_absovar_assort	meso
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	1	-0.008389155013840714	-0.014639571324733766	-0.002840377421957209	-0.0015327682729664519	-0.0026747712277768888	-0.0005189605375563415	-0.008389155013840714	-0.014639571324733766	-0.002840377421957209	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	2	-0.020988887404813777	-0.0313164894891247	-0.011833837433744842	-0.0038348439915446477	-0.005721782638468851	-0.0021621403509604078	-0.020988887404813777	-0.0313164894891247	-0.011833837433744842	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	3	-0.037582551858217836	-0.04912968486964178	-0.02440307931963575	-0.0068666442580156625	-0.008976401330621143	-0.00445864520110912	-0.037582551858217836	-0.04912968486964178	-0.02440307931963575	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	4	-0.04994447438548736	-0.06157045106488916	-0.036072208580365195	-0.009125270140051102	-0.011249432605404883	-0.006590692001350801	-0.04994447438548736	-0.06157045106488916	-0.036072208580365195	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	5	-0.05874417123768585	-0.07222711927350753	-0.04548064097848878	-0.010733047815457001	-0.013196494365349925	-0.008309690715095073	-0.05874417123768585	-0.07222711927350753	-0.04548064097848878	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	6	-0.06996615408560186	-0.08745704791659603	-0.05306623952580825	-0.012783397253592435	-0.0159791287767007	-0.00969564255000683	-0.06996615408560186	-0.08745704791659603	-0.05306623952580825	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	7	-0.07427717741779073	-0.09127486799252803	-0.058300276169314	-0.013571057009157264	-0.016676676202469848	-0.0106519445009749	-0.07427717741779073	-0.09127486799252803	-0.058300276169314	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	8	-0.07970082067803035	-0.09730541727921464	-0.061717767383692446	-0.014562001663233654	-0.01777850762648616	-0.01127634851996116	-0.07970082067803035	-0.09730541727921464	-0.061717767383692446	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	9	-0.08239777771466579	-0.10606613232371913	-0.05988145235787552	-0.01505475810562723	-0.019379163001975366	-0.010940838518524773	-0.08239777771466579	-0.10606613232371913	-0.05988145235787552	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	10	-0.09200427688432278	-0.11632616641738092	-0.06830219733957535	-0.01680994526300313	-0.021253756416016848	-0.012479378540898475	-0.09200427688432278	-0.11632616641738092	-0.06830219733957535	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	11	-0.10023056426484465	-0.1248360084745066	-0.07653171099260175	-0.01831295626713471	-0.022808575213809718	-0.013982979011803141	-0.10023056426484465	-0.1248360084745066	-0.07653171099260175	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	12	-0.1035441878190864	-0.12999204388284105	-0.07450686468897831	-0.018918382802240636	-0.023750625691497638	-0.013613022780608587	-0.1035441878190864	-0.12999204388284105	-0.07450686468897831	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	13	-0.11036612421590664	-0.13650709182165496	-0.07910459582306802	-0.020164807221862122	-0.02494097904186416	-0.014453066432005656	-0.11036612421590664	-0.13650709182165496	-0.07910459582306802	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	14	-0.11854866819141667	-0.15432877665866349	-0.077992116720455	-0.021659825942713318	-0.028197148828202154	-0.014249807263470778	-0.11854866819141667	-0.15432877665866349	-0.077992116720455	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	15	-0.13262525566565905	-0.16871487409904334	-0.09026013217496814	-0.02423173534676636	-0.030825608272811087	-0.0164912755436392	-0.13262525566565905	-0.16871487409904334	-0.09026013217496814	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	16	-0.1477459490029742	-0.1825670972464643	-0.11012452871613565	-0.026994411560813485	-0.03335652445154288	-0.020120665718179158	-0.1477459490029742	-0.1825670972464643	-0.11012452871613565	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	17	-0.1545698754813158	-0.19476824511226729	-0.11462533236154357	-0.028241199584851818	-0.035585775468078	-0.020942999912642285	-0.1545698754813158	-0.19476824511226729	-0.11462533236154357	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	18	-0.15359099108200683	-0.19781746335360767	-0.11098408722253324	-0.0280623492777962	-0.036142892957260905	-0.020277714193882728	-0.15359099108200683	-0.19781746335360767	-0.11098408722253324	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	19	-0.1692979494963045	-0.2143239073926328	-0.12479913429781697	-0.030932140988942185	-0.039158757329867226	-0.022801837995576366	-0.1692979494963045	-0.2143239073926328	-0.12479913429781697	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	20	-0.18199991000804436	-0.22455965170526584	-0.13701846001004556	-0.03325289463394537	-0.041028912799246024	-0.025034410255577132	-0.18199991000804436	-0.22455965170526584	-0.13701846001004556	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	21	-0.1794018254727817	-0.22010145494979613	-0.13485155942895757	-0.03277820301845306	-0.04021436323732329	-0.02463849952846761	-0.1794018254727817	-0.22010145494979613	-0.13485155942895757	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	22	-0.19203400831902387	-0.22575532801467266	-0.15266428716851294	-0.03508620770463262	-0.04124737278821663	-0.02789303277873355	-0.19203400831902387	-0.22575532801467266	-0.15266428716851294	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	23	-0.19754261956037145	-0.2375780861818649	-0.15493633713582114	-0.03609267671431401	-0.04340748886519099	-0.028308155171720563	-0.19754261956037145	-0.2375780861818649	-0.15493633713582114	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	24	-0.18852181429462947	-0.2339261180580526	-0.1376454187518855	-0.03444450069597533	-0.042740243968079274	-0.02514896082310937	-0.18852181429462947	-0.2339261180580526	-0.1376454187518855	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	25	-0.20548617003767286	-0.2455353500464617	-0.15144955751169978	-0.037544029338771094	-0.04486134703936393	-0.027671091584999166	-0.20548617003767286	-0.2455353500464617	-0.15144955751169978	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	26	-0.22541746676336807	-0.2716329920756168	-0.16752558982723578	-0.041185642732470856	-0.04962960291680674	-0.03060831616218051	-0.22541746676336807	-0.2716329920756168	-0.16752558982723578	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	27	-0.2252078397273322	-0.27317157505204376	-0.16799254150734172	-0.041147342132534175	-0.04991071480086453	-0.030693632111056638	-0.2252078397273322	-0.27317157505204376	-0.16799254150734172	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	28	-0.23159554275041258	-0.28475866012636575	-0.16899603551788886	-0.04231442850950018	-0.052027771447068154	-0.03087697879840964	-0.23159554275041258	-0.28475866012636575	-0.16899603551788886	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	29	-0.2337577176850787	-0.2871130898431704	-0.175531358512284	-0.0427094758217732	-0.0524579453042556	-0.03207103656976686	-0.2337577176850787	-0.2871130898431704	-0.175531358512284	mean	cb_minus_accept_absovar_assort	macro
primary_discovery	deffuant	confidence_bound	minus	macro_network_assortativity	30	-0.23998817310074647	-0.2975152324896131	-0.1793178631201526	-0.04384783175529833	-0.054358503130763	-0.0327628623995205	-0.23998817310074647	-0.2975152324896131	-0.1793178631201526	mean	cb_minus_accept_absovar_assort	macro
