scenario,parameter,micro,meso,macro,primary_path_direction,minus_micro_effect,minus_micro_ci_low,minus_micro_ci_high,minus_micro_onset,minus_micro_significant,minus_micro_effect_sign,minus_meso_effect,minus_meso_ci_low,minus_meso_ci_high,minus_meso_onset,minus_meso_significant,minus_meso_effect_sign,minus_macro_effect,minus_macro_ci_low,minus_macro_ci_high,minus_macro_onset,minus_macro_significant,minus_macro_effect_sign,plus_micro_effect,plus_micro_ci_low,plus_micro_ci_high,plus_micro_onset,plus_micro_significant,plus_micro_effect_sign,plus_meso_effect,plus_meso_ci_low,plus_meso_ci_high,plus_meso_onset,plus_meso_significant,plus_meso_effect_sign,plus_macro_effect,plus_macro_ci_low,plus_macro_ci_high,plus_macro_onset,plus_macro_significant,plus_macro_effect_sign
deffuant,assimilation_strength,micro_mean_abs_agent_shift,meso_neighborhood_interaction_distance_std,macro_network_assortativity,plus,-0.0862345684606112,-0.1257512251110135,-0.0468194511305337,0,False,-1,0.1115657932388304,0.0837066039616987,0.1380631168011435,-1,False,1,-0.0862291596661703,-0.1062066472691062,-0.0671288173568438,-1,False,-1,0.2127103551405639,0.1401369308709358,0.2885972481906343,0,True,1,-0.0477715322882395,-0.1007531772982446,-0.0019977813256046,-1,False,-1,0.0324873884309337,0.0111392577674358,0.0536491310487703,-1,False,1
deffuant,assimilation_strength,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_std,macro_opinion_global_mean,minus,-0.0862345684606112,-0.1257512251110135,-0.0468194511305337,0,False,-1,0.8449205169425184,0.7545349662418402,0.9437898248274426,2,True,1,0.0522606799435477,-0.0501004554464094,0.1405940765664497,-1,False,1,0.2127103551405639,0.1401369308709358,0.2885972481906343,0,True,1,-0.2549430363466989,-0.3225377483525131,-0.1882421109948128,3,True,-1,0.1048786282602606,-0.0241169997512693,0.233716534558814,-1,False,1
deffuant,backfire_threshold,micro_backfire_fraction,meso_neighborhood_opinion_variance,macro_opinion_global_variance,plus,0.084013836920408,0.0540298930965775,0.1199683773499014,0,False,1,0.153541797345537,0.1022374026984186,0.1982395997146625,7,True,1,0.497973207034166,0.388960414510913,0.5848562848008281,8,True,1,-0.4870857469652804,-0.5725423629451412,-0.4094447828494177,0,True,-1,-0.4314048539214258,-0.4724966032805454,-0.3861231758890774,4,True,-1,-1.5591775568332875,-1.6634751769245186,-1.4543934569284034,5,True,-1
deffuant,backfire_threshold,micro_backfire_fraction,meso_neighborhood_opinion_std,macro_opinion_global_variance,minus,0.084013836920408,0.0540298930965775,0.1199683773499014,0,False,1,0.0785322810031028,0.0375550886364178,0.1163586848169745,13,False,1,0.497973207034166,0.388960414510913,0.5848562848008281,8,True,1,-0.4870857469652804,-0.5725423629451412,-0.4094447828494177,0,True,-1,-0.2347132699482915,-0.2691617337596106,-0.1963847982817632,6,True,-1,-1.5591775568332875,-1.6634751769245186,-1.4543934569284034,5,True,-1
deffuant,backfire_threshold,micro_backfire_fraction,meso_neighborhood_interaction_distance_variance,macro_network_largest_component_fraction,plus,0.084013836920408,0.0540298930965775,0.1199683773499014,0,False,1,0.1624797742020991,0.1005320877873227,0.2147406401376494,8,True,1,0.102270989295021,-0.0836762639686536,0.3904892318537168,-1,False,1,-0.4870857469652804,-0.5725423629451412,-0.4094447828494177,0,True,-1,-0.474459130682909,-0.5164128000332701,-0.4296471257518069,5,True,-1,0.1301630772845722,0.0,0.3904892318537168,-1,False,1
deffuant,backfire_threshold,micro_backfire_fraction,meso_neighborhood_interaction_distance_std,macro_network_assortativity,minus,0.084013836920408,0.0540298930965775,0.1199683773499014,0,False,1,0.0802655920269371,0.0319972115017273,0.123571333572998,11,False,1,0.0123667882452513,-0.007392418932585,0.0295840487470816,-1,False,1,-0.4870857469652804,-0.5725423629451412,-0.4094447828494177,0,True,-1,-0.2618982167764531,-0.2965485536263043,-0.224703851520341,7,True,-1,-0.0422863610710013,-0.0633374760033047,-0.0233184037482676,-1,False,-1
deffuant,backfire_threshold,micro_backfire_fraction,meso_neighborhood_agent_shift_std,macro_opinion_global_mean,plus,0.084013836920408,0.0540298930965775,0.1199683773499014,0,False,1,-0.0432400345416868,-0.0883690093259785,0.0146451561732007,-1,False,-1,-0.046454595793415,-0.1002196697878663,0.0157784622798209,-1,False,-1,-0.4870857469652804,-0.5725423629451412,-0.4094447828494177,0,True,-1,-0.0640640645111414,-0.1562046987506626,0.0092323087955848,-1,False,-1,-0.0809022014515266,-0.1477258898720073,-0.0205259692973774,-1,False,-1
deffuant,backfire_threshold,micro_backfire_fraction,meso_neighborhood_abs_opinion_std,macro_network_assortativity,minus,0.084013836920408,0.0540298930965775,0.1199683773499014,0,False,1,-0.087379764038482,-0.1424192999774838,-0.0202304375618359,35,False,-1,0.0123667882452513,-0.007392418932585,0.0295840487470816,-1,False,1,-0.4870857469652804,-0.5725423629451412,-0.4094447828494177,0,True,-1,0.0659603531112091,0.0020163355855835,0.1307154636178353,-1,False,1,-0.0422863610710013,-0.0633374760033047,-0.0233184037482676,-1,False,-1
schelling,tolerance,unhappy_fraction,meso_district_move_fraction_std,macro_global_moved_fraction,plus,-0.2378518138150472,-0.2642384474973926,-0.2111196487926157,0,True,-1,-0.2094093064753491,-0.2356034066429703,-0.1828366304614064,0,True,-1,-0.2113304102235822,-0.234321828804375,-0.1873894826318197,0,True,-1,0.6810788178937784,0.5982559524001566,0.7600734287084175,0,True,1,0.5241375378923637,0.4639468155928706,0.5770809105276108,0,True,1,0.5992621073123257,0.5394799854971547,0.6570528464157745,0,True,1
schelling,tolerance,unhappy_fraction,meso_district_boundary_fraction_std,macro_global_spatial_neighbor_similarity,plus,-0.2378518138150472,-0.2642384474973926,-0.2111196487926157,0,True,-1,0.4089136124012554,-0.0121962396193545,0.8138332730507886,3,False,1,-3.340027328067182,-3.524242623605605,-3.13259771870469,1,True,-1,0.6810788178937784,0.5982559524001566,0.7600734287084175,0,True,1,-1.2240413481341144,-1.6102912209955065,-0.8645484916851461,35,True,-1,1.1557030527038552,1.095560484708375,1.2236761090364827,2,True,1
