scenario,method,trajectory_count,repetition,temporal_qualification_rate,stability,lag_support,lag_std,stability_estimable,temporal_qualification_rate_ci_low,temporal_qualification_rate_ci_high,stability_ci_low,stability_ci_high
schelling,full_method,2,3,0.8620689655172413,0.9733333333333333,0.6266666666666666,0.9024075895229763,True,0.7931034482758621,0.896551724137931,0.9230769230769229,0.9855072463768115
schelling,full_method,2,4,0.5862068965517241,1.0,0.6588235294117648,0.7395732943222108,True,0.6206896551724138,0.8275862068965517,0.8388888888888889,0.9425925925925925
schelling,full_method,2,5,0.7241379310344828,1.0,0.653968253968254,0.8275846005089904,True,0.6896551724137931,0.8620689655172413,0.8786666666666665,0.9999999999999998
schelling,full_method,2,6,0.6896551724137931,0.95,0.7333333333333334,0.7944929385782211,True,0.6206896551724138,0.8275862068965517,0.8106060606060606,0.9537037037037036
schelling,full_method,2,7,0.7241379310344828,0.984126984126984,0.7412698412698413,0.6340589256075553,True,0.6896551724137931,0.896551724137931,0.8179487179487179,0.9833333333333332
schelling,full_method,2,8,0.8620689655172413,1.0,0.6626666666666666,0.8602338114169875,True,0.7931034482758621,0.896551724137931,0.95,0.9999999999999999
schelling,full_method,2,9,0.7241379310344828,0.9857142857142857,0.6698412698412698,0.8836778389451725,True,0.6896551724137931,0.8620689655172413,0.8586666666666665,0.985
schelling,full_method,2,10,0.8620689655172413,1.0,0.8039999999999999,0.7083099267330497,True,0.7931034482758621,0.896551724137931,0.9217948717948717,0.9999999999999999
schelling,full_method,2,11,0.6551724137931034,0.9701754385964912,0.7964912280701754,0.7392093438138027,True,0.6206896551724138,0.8275862068965517,0.7972222222222222,0.9759259259259258
schelling,full_method,4,0,0.7931034482758621,0.9666666666666666,0.555072463768116,1.0785204710998337,True,0.7241379310344828,0.896551724137931,0.8663141025641025,0.9650793650793649
schelling,full_method,4,1,0.896551724137931,0.9692307692307692,0.6269230769230769,0.999573455609441,True,0.7836206896551724,0.9060344827586206,0.9153345679012345,0.9727777777777777
schelling,full_method,4,2,0.7586206896551724,0.9515151515151515,0.5484848484848485,1.082406614482349,True,0.7241379310344828,0.9310344827586207,0.8887713675213674,0.9523809523809522
schelling,full_method,4,3,0.8275862068965517,0.9680555555555556,0.6597222222222222,0.9582403406643447,True,0.6896551724137931,0.9060344827586206,0.8851839981006647,0.9833333333333332
schelling,full_method,4,4,0.896551724137931,0.9397435897435896,0.5153846153846153,1.1544644900999979,True,0.6896551724137931,0.9310344827586207,0.9037037037037037,0.9770734126984125
schelling,full_method,4,5,0.7931034482758621,0.9550724637681157,0.5463768115942028,1.1854074583335261,True,0.7586206896551724,0.9310344827586207,0.8987654320987654,0.9560606060606059
schelling,full_method,4,6,0.896551724137931,0.9628205128205127,0.5782051282051281,1.0508923177100526,True,0.8181034482758621,0.9060344827586206,0.9333333333333331,0.9597222222222221
schelling,full_method,4,7,0.8275862068965517,0.9277777777777777,0.5972222222222222,0.989500452170606,True,0.5517241379310345,0.9060344827586206,0.8636756410256411,0.9458333333333333
schelling,full_method,4,8,0.896551724137931,0.9602564102564103,0.4692307692307693,1.1374050667356008,True,0.7241379310344828,0.896551724137931,0.8986666666666666,0.9790873015873015
schelling,full_method,4,9,0.7241379310344828,0.9634920634920634,0.573015873015873,1.1062140834151182,True,0.6896551724137931,0.9060344827586206,0.862923789173789,0.9516666666666665
schelling,full_method,4,10,0.7586206896551724,0.9818181818181817,0.603030303030303,0.98080704290084,True,0.6896551724137931,0.9310344827586207,0.9005628205128204,0.9816666666666665
schelling,full_method,4,11,0.8620689655172413,0.9293333333333333,0.6386666666666666,0.9650824420699007,True,0.6896551724137931,0.9310344827586207,0.8728395061728393,0.9549999999999998
schelling,full_method,8,0,0.8275862068965517,0.9805555555555556,0.5444444444444444,1.1826976419313244,True,0.7586206896551724,0.9310344827586207,0.9125999999999999,0.9710688405797099
schelling,full_method,8,1,0.8275862068965517,0.9597222222222223,0.5666666666666667,1.1342322152894664,True,0.7146551724137932,0.9310344827586207,0.9030377492877492,0.9594282106782106
schelling,full_method,8,2,0.8620689655172413,0.9773333333333334,0.5466666666666667,1.1653994831527337,True,0.7586206896551724,0.9310344827586207,0.9144074074074072,0.9787878787878785
schelling,full_method,8,3,0.896551724137931,0.9564102564102563,0.5448717948717948,1.1152755141499548,True,0.7586206896551724,0.9310344827586207,0.9208570750237416,0.9612681159420288
schelling,full_method,8,4,0.8275862068965517,0.9500000000000001,0.6111111111111112,1.0012357045564746,True,0.7586206896551724,0.9310344827586207,0.8975308641975308,0.9482196969696968
schelling,full_method,8,5,0.8620689655172413,0.9653333333333333,0.6333333333333333,0.9830902361861454,True,0.7931034482758621,0.9310344827586207,0.9259259259259258,0.9682608695652173
schelling,full_method,8,6,0.8620689655172413,0.9813333333333333,0.7186666666666668,0.8837786356185666,True,0.7931034482758621,0.9310344827586207,0.9320857075023741,0.9797101449275359
schelling,full_method,8,7,0.8620689655172413,0.9653333333333333,0.6026666666666667,1.001782269156475,True,0.7836206896551724,0.9310344827586207,0.939218898385565,0.9660144927536229
schelling,full_method,8,8,0.8620689655172413,0.9693333333333334,0.5893333333333334,1.0480688240114135,True,0.7931034482758621,0.9310344827586207,0.9259259259259258,0.9703623188405796
schelling,full_method,8,9,0.8275862068965517,0.9583333333333334,0.5305555555555556,1.1474906490877814,True,0.7491379310344828,0.9310344827586207,0.8999999999999999,0.965151515151515
schelling,full_method,8,10,0.7931034482758621,0.9753623188405796,0.6072463768115943,1.0592969734626767,True,0.7931034482758621,0.9310344827586207,0.9245012345679011,0.9600377415458936
schelling,full_method,8,11,0.8620689655172413,0.9813333333333333,0.548,1.2537108456012747,True,0.7931034482758621,0.9310344827586207,0.9579332858499524,0.9807216183574878
schelling,full_method,12,0,0.8275862068965517,0.9861111111111112,0.5625,0.9474422211645316,True,0.7491379310344828,0.9310344827586207,0.9227243589743588,0.9750569358178051
schelling,full_method,12,1,0.9655172413793104,0.9642857142857143,0.5059523809523809,1.2048725162542981,True,0.8275862068965517,0.9310344827586207,0.9580246913580246,0.9759999999999998
schelling,full_method,12,2,0.896551724137931,0.9653846153846153,0.6371794871794871,1.0749507858359808,True,0.7836206896551724,0.9310344827586207,0.9208570750237416,0.9660763888888888
schelling,full_method,12,3,0.9655172413793104,0.9761904761904763,0.6523809523809524,0.9277278157898181,True,0.8525862068965517,0.9310344827586207,0.9679012345679011,0.9787555555555555
schelling,full_method,12,4,0.7931034482758621,0.9521739130434783,0.5695652173913044,1.1167546042105174,True,0.7836206896551724,0.896551724137931,0.9145115384615383,0.9528472222222221
schelling,full_method,12,5,0.8275862068965517,0.9666666666666667,0.6458333333333334,0.9151137208158291,True,0.7491379310344828,0.9310344827586207,0.9279197530864197,0.9635317460317457
schelling,full_method,12,6,0.7931034482758621,0.9840579710144928,0.5753623188405796,1.0242881044492071,True,0.7931034482758621,0.9310344827586207,0.9367236467236466,0.9670652173913041
schelling,full_method,12,7,0.9310344827586207,0.9604938271604938,0.5728395061728395,1.0903167383262147,True,0.7931034482758621,0.9310344827586207,0.9345679012345679,0.9611111111111109
schelling,full_method,12,8,0.9655172413793104,0.9571428571428571,0.5845238095238096,1.091318971842169,True,0.7836206896551724,0.9310344827586207,0.9454570275403607,0.9708514492753622
schelling,full_method,12,9,0.8275862068965517,0.9708333333333333,0.6124999999999999,1.104134823495082,True,0.8181034482758621,0.9310344827586207,0.9493827160493825,0.970673309178744
schelling,full_method,12,10,0.9310344827586207,0.9629629629629628,0.5679012345679012,1.0995328440599825,True,0.7836206896551724,0.9310344827586207,0.9354760208926876,0.9700181159420288
schelling,full_method,12,11,0.8620689655172413,0.9519999999999998,0.552,1.1291360566477255,True,0.7491379310344828,0.9310344827586207,0.9246913580246912,0.953623188405797
schelling,full_method,16,0,0.8275862068965517,0.9569444444444445,0.6486111111111111,0.968901648336366,True,0.7646551724137931,0.9310344827586207,0.9376469135802468,0.9615471014492751
schelling,full_method,16,1,0.9655172413793104,0.9654761904761905,0.5404761904761906,1.197982719810592,True,0.8275862068965517,0.9310344827586207,0.9604938271604937,0.9740666666666666
schelling,full_method,16,2,0.8275862068965517,0.9513888888888888,0.5416666666666666,1.1644579075101855,True,0.7741379310344828,0.9310344827586207,0.9254950142450142,0.9550030193236714
schelling,full_method,16,3,0.9310344827586207,0.9790123456790124,0.571604938271605,1.1451930458597062,True,0.8275862068965517,0.896551724137931,0.9384615384615382,0.9795486111111108
schelling,full_method,16,4,0.896551724137931,0.9564102564102565,0.5743589743589743,1.1152716980242159,True,0.7491379310344828,0.9310344827586207,0.9345679012345678,0.9675396825396824
schelling,full_method,16,5,0.8275862068965517,0.9736111111111111,0.5986111111111111,1.1473552641398161,True,0.7931034482758621,0.9310344827586207,0.9382716049382714,0.9652400362318838
schelling,full_method,16,6,0.896551724137931,0.9666666666666667,0.5282051282051282,1.05456570774786,True,0.7931034482758621,0.9310344827586207,0.9404665242165241,0.9739130434782607
schelling,full_method,16,7,0.896551724137931,0.9756410256410256,0.5948717948717949,1.0239577978934213,True,0.8525862068965517,0.9310344827586207,0.9653846153846153,0.9761069444444443
schelling,full_method,16,8,0.896551724137931,0.9705128205128205,0.6076923076923076,0.9955145121164708,True,0.8275862068965517,0.9310344827586207,0.9467046533713198,0.9666666666666666
schelling,full_method,16,9,1.0,0.9655172413793104,0.557471264367816,1.0023121886644677,True,0.8275862068965517,0.9310344827586207,0.9629237891737891,0.978923611111111
schelling,full_method,16,10,0.8620689655172413,0.9893333333333334,0.5933333333333333,1.0371290993223605,True,0.8620689655172413,0.9310344827586207,0.9615384615384616,0.9853333333333332
schelling,full_method,16,11,0.7931034482758621,0.989855072463768,0.5420289855072464,1.0739356873898458,True,0.7931034482758621,0.9310344827586207,0.9493827160493827,0.9860507246376808
schelling,full_method,20,0,0.896551724137931,0.9692307692307693,0.5666666666666667,1.1668765719777279,True,0.8275862068965517,0.9310344827586207,0.9506172839506172,0.9675694444444444
schelling,full_method,20,1,0.9310344827586207,0.9493827160493827,0.5407407407407407,1.0984116578678917,True,0.7931034482758621,0.9310344827586207,0.9346153846153845,0.9656159420289852
schelling,full_method,20,2,0.9310344827586207,0.9728395061728393,0.5888888888888889,1.0976355017906074,True,0.8275862068965517,0.9310344827586207,0.9469135802469134,0.9719791666666666
schelling,full_method,20,3,0.9655172413793104,0.9726190476190478,0.5654761904761905,1.1090358036950012,True,0.8275862068965517,0.9310344827586207,0.9591809116809117,0.9785416666666664
schelling,full_method,20,4,0.9655172413793104,0.975,0.5988095238095238,1.1091582032236207,True,0.8181034482758621,0.9310344827586207,0.9679012345679012,0.9877490942028984
schelling,full_method,20,5,1.0,0.9620689655172413,0.6057471264367816,1.0952612939635953,True,0.8181034482758621,0.9310344827586207,0.9589743589743589,0.9805555555555555
schelling,full_method,20,6,0.9655172413793104,0.9547619047619048,0.5523809523809524,1.124192389596318,True,0.7931034482758621,0.9310344827586207,0.9382716049382716,0.9656385869565216
schelling,full_method,20,7,0.9310344827586207,0.9617283950617285,0.5666666666666667,1.126535409061548,True,0.8181034482758621,0.9310344827586207,0.9499999999999998,0.9672942028985505
schelling,full_method,20,8,0.9310344827586207,0.9765432098765432,0.5728395061728395,1.0160129082582015,True,0.8275862068965517,0.9310344827586207,0.96167616334283,0.9759041666666666
schelling,full_method,20,9,0.9310344827586207,0.9691358024691359,0.6123456790123456,1.0622016796136358,True,0.8181034482758621,0.9310344827586207,0.9554380341880341,0.9699139492753621
schelling,full_method,20,10,0.9310344827586207,0.9703703703703703,0.5802469135802469,1.0773866958591731,True,0.8181034482758621,0.9310344827586207,0.9530864197530863,0.9762952898550722
schelling,full_method,20,11,0.896551724137931,0.9730769230769231,0.5782051282051281,1.1430587476102865,True,0.8275862068965517,0.9310344827586207,0.9502641975308641,0.9680555555555553
schelling,full_method,24,0,0.9655172413793104,0.9654761904761905,0.5773809523809523,1.0850430612980995,True,0.7931034482758621,0.9310344827586207,0.954190408357075,0.9759057971014491
schelling,full_method,24,1,0.9655172413793104,0.9666666666666667,0.5869047619047619,1.109290714905232,True,0.8181034482758621,0.9310344827586207,0.9580246913580246,0.9694776570048309
schelling,full_method,24,2,0.9655172413793104,0.9642857142857143,0.5571428571428572,1.0710170676694057,True,0.8181034482758621,0.9310344827586207,0.9487179487179487,0.9737217391304346
schelling,full_method,24,3,0.9655172413793104,0.9714285714285714,0.576190476190476,1.0298784456464738,True,0.8525862068965517,0.9310344827586207,0.9602564102564101,0.9786013888888887
schelling,full_method,24,4,0.9655172413793104,0.9726190476190478,0.5738095238095237,1.073449815946342,True,0.8275862068965517,0.9310344827586207,0.965432098765432,0.976648611111111
schelling,full_method,24,5,0.9655172413793104,0.9642857142857143,0.5773809523809523,1.0645817810158584,True,0.8181034482758621,0.9310344827586207,0.9516951566951566,0.9716802536231882
schelling,full_method,24,6,0.9655172413793104,0.9595238095238096,0.5619047619047618,1.1019719496277456,True,0.8275862068965517,0.9310344827586207,0.9529427825261158,0.9676097222222221
schelling,full_method,24,7,0.9655172413793104,0.9642857142857143,0.5845238095238094,1.1156956925827342,True,0.8181034482758621,0.9310344827586207,0.9554380341880341,0.9670486111111108
schelling,full_method,24,8,0.9655172413793104,0.9702380952380952,0.6011904761904763,1.12089801983426,True,0.8525862068965517,0.9310344827586207,0.9614820512820512,0.9772527777777776
schelling,full_method,24,9,0.9655172413793104,0.9642857142857142,0.569047619047619,1.0787706241714274,True,0.8275862068965517,0.9310344827586207,0.9551282051282051,0.9709722222222222
schelling,full_method,24,10,0.9655172413793104,0.9714285714285714,0.5797619047619048,1.0873565456458558,True,0.8181034482758621,0.9310344827586207,0.95679012345679,0.9741202898550723
schelling,full_method,24,11,0.9655172413793104,0.9642857142857143,0.5607142857142857,1.0801917503558647,True,0.8181034482758621,0.9310344827586207,0.9551282051282051,0.9777777777777776
schelling,trajectory_vote,1,0,0.7241379310344828,,,,False,,,,
schelling,trajectory_vote,1,1,0.8620689655172413,,,,False,,,,
schelling,trajectory_vote,1,2,0.8620689655172413,,,,False,,,,
schelling,trajectory_vote,1,3,0.7931034482758621,,,,False,,,,
schelling,trajectory_vote,1,4,0.6896551724137931,,,,False,,,,
schelling,trajectory_vote,1,5,0.7241379310344828,,,,False,,,,
schelling,trajectory_vote,1,6,0.6206896551724138,,,,False,,,,
schelling,trajectory_vote,1,7,0.7586206896551724,,,,False,,,,
schelling,trajectory_vote,1,8,0.7241379310344828,,,,False,,,,
schelling,trajectory_vote,1,9,0.9655172413793104,,,,False,,,,
schelling,trajectory_vote,1,10,0.9655172413793104,,,,False,,,,
schelling,trajectory_vote,1,11,0.7931034482758621,,,,False,,,,
schelling,trajectory_vote,2,0,0.7931034482758621,0.9130434782608695,0.6521739130434783,0.6148754619013458,True,,,,
schelling,trajectory_vote,2,1,0.8620689655172413,0.86,0.64,0.6505382386916239,True,,,,
schelling,trajectory_vote,2,2,0.9655172413793104,0.9107142857142857,0.5892857142857143,0.6818529675727422,True,,,,
schelling,trajectory_vote,2,3,0.8620689655172413,0.78,0.62,0.3959797974644667,True,,,,
schelling,trajectory_vote,2,4,0.7931034482758621,0.8260869565217391,0.6304347826086957,0.6148754619013457,True,,,,
schelling,trajectory_vote,2,5,0.896551724137931,0.8653846153846154,0.5961538461538461,0.5439282932204211,True,,,,
schelling,trajectory_vote,2,6,0.9310344827586207,0.8148148148148148,0.6111111111111112,0.8118633413623323,True,,,,
schelling,trajectory_vote,2,7,0.7931034482758621,0.8913043478260869,0.6739130434782609,0.5533879157112112,True,,,,
schelling,trajectory_vote,2,8,0.9310344827586207,0.8888888888888888,0.5740740740740741,0.7071067811865476,True,,,,
schelling,trajectory_vote,2,9,0.8620689655172413,0.86,0.64,0.7636753236814714,True,,,,
schelling,trajectory_vote,2,10,1.0,0.8275862068965517,0.5689655172413793,0.7802557585506733,True,,,,
schelling,trajectory_vote,2,11,0.8620689655172413,0.84,0.62,0.8202438661763951,True,,,,
schelling,trajectory_vote,4,0,0.9310344827586207,0.9074074074074074,0.48148148148148145,1.2435094569069276,True,,,,
schelling,trajectory_vote,4,1,0.9310344827586207,0.8055555555555556,0.4722222222222222,1.108028908891252,True,,,,
schelling,trajectory_vote,4,2,0.8620689655172413,0.79,0.43,1.3336137760846847,True,,,,
schelling,trajectory_vote,4,3,0.8620689655172413,0.86,0.43,1.1279563710724267,True,,,,
schelling,trajectory_vote,4,4,0.896551724137931,0.8076923076923077,0.47115384615384615,1.3644943283533626,True,,,,
schelling,trajectory_vote,4,5,0.896551724137931,0.8653846153846154,0.47115384615384615,1.336009078462411,True,,,,
schelling,trajectory_vote,4,6,0.9655172413793104,0.8392857142857143,0.5089285714285714,1.0495257753959124,True,,,,
schelling,trajectory_vote,4,7,0.8275862068965517,0.8229166666666666,0.4895833333333333,1.0612527801913847,True,,,,
schelling,trajectory_vote,4,8,0.9655172413793104,0.7767857142857143,0.4375,1.159519855570586,True,,,,
schelling,trajectory_vote,4,9,0.896551724137931,0.8076923076923077,0.4423076923076923,1.0915269207255909,True,,,,
schelling,trajectory_vote,4,10,0.9310344827586207,0.8703703703703703,0.5,1.307038610943125,True,,,,
schelling,trajectory_vote,4,11,0.896551724137931,0.8173076923076923,0.4230769230769231,1.3731696583586035,True,,,,
schelling,trajectory_vote,8,0,0.8620689655172413,0.825,0.38,1.3530120834357537,True,,,,
schelling,trajectory_vote,8,1,0.7931034482758621,0.8260869565217391,0.4076086956521739,1.2662173127505234,True,,,,
schelling,trajectory_vote,8,2,0.9310344827586207,0.8379629629629629,0.38425925925925924,1.4436096917375159,True,,,,
schelling,trajectory_vote,8,3,0.8620689655172413,0.825,0.4,1.2927858327827064,True,,,,
schelling,trajectory_vote,8,4,0.9310344827586207,0.8009259259259259,0.38425925925925924,1.216293499407414,True,,,,
schelling,trajectory_vote,8,5,0.9655172413793104,0.8169642857142857,0.36607142857142855,1.2907351516680206,True,,,,
schelling,trajectory_vote,8,6,0.9310344827586207,0.7916666666666666,0.39814814814814814,1.3041451082387299,True,,,,
schelling,trajectory_vote,8,7,0.896551724137931,0.8365384615384616,0.4230769230769231,1.278687967278897,True,,,,
schelling,trajectory_vote,8,8,0.8620689655172413,0.835,0.41,1.347492072743191,True,,,,
schelling,trajectory_vote,8,9,0.9310344827586207,0.7777777777777778,0.375,1.3534816406951138,True,,,,
schelling,trajectory_vote,8,10,0.8620689655172413,0.805,0.39,1.3188250600715579,True,,,,
schelling,trajectory_vote,8,11,0.896551724137931,0.8317307692307693,0.4182692307692308,1.3329555062875413,True,,,,
schelling,trajectory_vote,12,0,0.9310344827586207,0.8179012345679014,0.36728395061728397,1.3267070111397443,True,,,,
schelling,trajectory_vote,12,1,0.7586206896551724,0.8409090909090909,0.41666666666666674,1.2633743159582875,True,,,,
schelling,trajectory_vote,12,2,0.7931034482758621,0.8260869565217392,0.3876811594202899,1.325777783152062,True,,,,
schelling,trajectory_vote,12,3,0.8620689655172413,0.8133333333333332,0.35333333333333333,1.229252589671863,True,,,,
schelling,trajectory_vote,12,4,0.8620689655172413,0.8500000000000001,0.39,1.3262677654837396,True,,,,
schelling,trajectory_vote,12,5,0.896551724137931,0.8108974358974359,0.3525641025641026,1.351937958958446,True,,,,
schelling,trajectory_vote,12,6,0.9310344827586207,0.8209876543209875,0.3487654320987655,1.3630003935615744,True,,,,
schelling,trajectory_vote,12,7,0.7931034482758621,0.8260869565217392,0.3768115942028985,1.3366940127344145,True,,,,
schelling,trajectory_vote,12,8,0.896551724137931,0.8012820512820511,0.3461538461538461,1.3477302536825637,True,,,,
schelling,trajectory_vote,12,9,0.896551724137931,0.8333333333333334,0.3557692307692308,1.3231999682261142,True,,,,
schelling,trajectory_vote,12,10,0.896551724137931,0.8269230769230769,0.37179487179487186,1.4457293902219202,True,,,,
schelling,trajectory_vote,12,11,0.896551724137931,0.8205128205128206,0.3782051282051283,1.3480313706993312,True,,,,
schelling,trajectory_vote,16,0,0.896551724137931,0.7884615384615384,0.35096153846153844,1.3674257972482509,True,,,,
schelling,trajectory_vote,16,1,0.8620689655172413,0.8175,0.3725,1.4118250040639209,True,,,,
schelling,trajectory_vote,16,2,0.896551724137931,0.8028846153846154,0.34134615384615385,1.3978600299207886,True,,,,
schelling,trajectory_vote,16,3,0.896551724137931,0.7908653846153846,0.34375,1.364732086240057,True,,,,
schelling,trajectory_vote,16,4,0.8620689655172413,0.8175,0.3525,1.3634272768689908,True,,,,
schelling,trajectory_vote,16,5,0.9310344827586207,0.7939814814814815,0.3472222222222222,1.3532077361481172,True,,,,
schelling,trajectory_vote,16,6,0.896551724137931,0.8293269230769231,0.34375,1.3365107552544555,True,,,,
schelling,trajectory_vote,16,7,0.896551724137931,0.8028846153846154,0.3629807692307692,1.3509532927280752,True,,,,
schelling,trajectory_vote,16,8,0.9310344827586207,0.8101851851851852,0.36574074074074076,1.3073386788713879,True,,,,
schelling,trajectory_vote,16,9,0.896551724137931,0.8389423076923077,0.3605769230769231,1.4113577370274588,True,,,,
schelling,trajectory_vote,16,10,0.896551724137931,0.8149038461538461,0.3557692307692308,1.387806629566253,True,,,,
schelling,trajectory_vote,16,11,0.896551724137931,0.8149038461538461,0.34375,1.3733823722605512,True,,,,
schelling,trajectory_vote,20,0,0.8620689655172413,0.82,0.336,1.3835519245286703,True,,,,
schelling,trajectory_vote,20,1,0.896551724137931,0.8134615384615386,0.33269230769230773,1.4093569465180666,True,,,,
schelling,trajectory_vote,20,2,0.8620689655172413,0.8220000000000001,0.35400000000000004,1.3354424761887214,True,,,,
schelling,trajectory_vote,20,3,0.896551724137931,0.8038461538461538,0.33076923076923076,1.3810884646574533,True,,,,
schelling,trajectory_vote,20,4,0.896551724137931,0.823076923076923,0.3384615384615385,1.3774694340345823,True,,,,
schelling,trajectory_vote,20,5,0.896551724137931,0.8173076923076923,0.33269230769230773,1.371016299961775,True,,,,
schelling,trajectory_vote,20,6,0.8620689655172413,0.8140000000000001,0.35200000000000004,1.3366922010073756,True,,,,
schelling,trajectory_vote,20,7,0.896551724137931,0.8038461538461538,0.3365384615384616,1.3886045382777361,True,,,,
schelling,trajectory_vote,20,8,0.896551724137931,0.8096153846153845,0.3403846153846154,1.3133272012440653,True,,,,
schelling,trajectory_vote,20,9,0.896551724137931,0.8192307692307692,0.3403846153846154,1.3930207051195498,True,,,,
schelling,trajectory_vote,20,10,0.896551724137931,0.8096153846153846,0.3307692307692308,1.3793934575597362,True,,,,
schelling,trajectory_vote,20,11,0.8620689655172413,0.81,0.34199999999999997,1.3709699408087312,True,,,,
schelling,trajectory_vote,24,0,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,1,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,2,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,3,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,4,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,5,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,6,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,7,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,8,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,9,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,10,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
schelling,trajectory_vote,24,11,0.896551724137931,0.8125,0.3253205128205128,1.374688669381224,True,,,,
